Passcode$Name$Status$Attribute$type$link$link_arrows$rank$pendulum_scale$level$attack$defense$spell_attribute$summoning_condition$pendulum_condition$card_text$card_supports$card_anti_supports$card_actions$effect_types$
102380$Lava Golem$$FIRE$[Fiend/effect]$$$$$8$3000$2500$$$$Cannot be Normal Summoned/Set. Must first be Special Summoned (from your hand) to your opponent's field by Tributing 2 monsters they control. You cannot Normal Summon/Set the turn you Special Summon this card. Once per turn, during your Standby Phase: Take 1000 damage.$$$$$
48686504$Lonefire Blossom$$FIRE$[Plant/effect]$$$$$3$500$1400$$$$Once per turn: You can Tribute 1 face-up Plant monster; Special Summon 1 Plant monster from your Deck.$$$$$
97268402$Effect Veiler$$LIGHT$[Spellcaster/effect]$$$$$1$0$0$$$$During your opponent's Main Phase (Quick Effect): You can send this card from your hand to the GY, then target 1 Effect Monster your opponent controls; negate the effects of that face-up monster your opponent controls, until the end of this turn.$$$$$
18094166$Vision HERO Faris$$DARK$[Warrior/effect]$$$$$5$1600$1800$$$$You can discard 1 other "HERO" monster; Special Summon this card from your hand. If this card is Normal or Special Summoned: You can place 1 "Vision HERO" monster from your Deck, except "Vision HERO Faris", in your Spell & Trap Zone as a face-up Continuous Trap, also you cannot Special Summon monsters from the Extra Deck for the rest of this turn, except "HERO" monsters. You can only use each effect of "Vision HERO Faris" once per turn.$$$$$
10802915$Tour Guide From the Underworld$$DARK$[Fiend/effect]$$$$$3$1000$600$$$$When this card is Normal Summoned: You can Special Summon 1 Level 3 Fiend monster from your hand or Deck, but negate its effects, also it cannot be used as Synchro Material.$$$$$
34267821$Artifact Lancea$$LIGHT$[Fairy/effect]$$$$$5$1700$2300$$$$You can Set this card from your hand to your Spell & Trap Zone as a Spell. During your opponent's turn, if this Set card in the Spell & Trap Zone is destroyed and sent to your GY: Special Summon it. During your opponent's turn (Quick Effect): You can Tribute this card from your hand or face-up field; neither player can banish cards for the rest of this turn.$$$$$
10000080$The Winged Dragon of Ra - Sphere Mode$$DIVINE$[Divine-Beast/effect]$$$$$10$0$0$$$$Cannot be Special Summoned. Requires 3 Tributes from either side of the field to Normal Summon to that side of the field (cannot be Normal Set), then shift control to this card's owner during the End Phase of the next turn. Cannot attack. Your opponent cannot target this card for attacks or by card effects. You can Tribute this card; Special Summon 1 "The Winged Dragon of Ra" from your hand or Deck, ignoring its Summoning conditions, and if you do, its ATK/DEF become 4000.$$$$$
14558127$Ash Blossom & Joyous Spring$$FIRE$[Zombie/effect]$$$$$3$0$1800$$When a card or effect is activated that includes any of these effects (Quick Effect): You can discard this card; negate that effect.$$● Add a card from the Deck to the hand.$$$$$
86937530$Fairy Tail - Luna$$LIGHT$[Spellcaster/effect]$$$$$4$1850$1000$$$$When this card is Normal Summoned: You can add 1 Spellcaster monster with 1850 ATK from your Deck to your hand. Once per turn (Quick Effect): You can target 1 face-up monster your opponent controls; your opponent can send 1 card with that monster's name from their Deck or Extra Deck to the GY to negate this effect, otherwise return both this card and that monster to the hand.$$$$$
15397015$Inspector Boarder$$LIGHT$[Machine/effect]$$$$$4$2000$2000$$$$Cannot be Normal or Special Summoned if you control a monster. Neither player can activate monster effects unless the number of monster effects that player has previously activated that turn is less than the number of monster card types currently on the field (Ritual, Fusion, Synchro, Xyz, Pendulum, and Link). (If an effect's activation was negated, it still counts toward the total for that turn. Only count effects that were activated while this monster was face-up on the field.)$$$$$
73642296$Ghost Belle & Haunted Mansion$$EARTH$[Zombie/effect]$$$$$3$0$1800$$When a card or effect is activated that includes any of these effects (Quick Effect): You can discard this card; negate that activation.$$● Add a card(s) from the GY to the hand, Deck, and/or Extra Deck.$$$$$
81470373$Blackwing - Simoon the Poison Wind$$DARK$[Winged Beast/effect]$$$$$6$1600$2000$$$$If you control no monsters and have this card in your hand: You can banish 1 other "Blackwing" monster from your hand; place 1 "Black Whirlwind" from your Deck face-up in your Spell & Trap Zone, then, either send this card to the GY, or immediately after this effect resolves, Normal Summon it without Tributing. You cannot Special Summon monsters from the Extra Deck for the rest of this turn, except DARK monsters. You can only use this effect of "Blackwing - Simoon the Poison Wind" once per turn. During the End Phase, send the "Black Whirlwind" placed by this effect to the GY, and if you do, take 1000 damage.$$$$$
43694650$Danger!? Jackalope?$$DARK$[Beast/effect]$$$$$3$500$2000$$$$You can reveal this card in your hand; your opponent randomly chooses 1 card from your entire hand, then you discard the chosen card. Then, if the discarded card was not "Danger!? Jackalope?", Special Summon 1 "Danger!? Jackalope?" from your hand, and if you do, draw 1 card. If this card is discarded: You can Special Summon 1 "Danger!" monster from your Deck in Defense Position, except "Danger!? Jackalope?". You can only use this effect of "Danger!? Jackalope?" once per turn.$$$$$
91800273$Dimension Shifter$$DARK$[Spellcaster/effect]$$$$$6$1200$2200$$$$If you have no cards in your GY (Quick Effect): You can send this card from your hand to the GY; until the end of the next turn, any card sent to the GY is banished instead.$$$$$
27204311$Nibiru, the Primal Being$$LIGHT$[Rock/effect]$$$$$11$3000$600$$$$During the Main Phase, if your opponent Normal or Special Summoned 5 or more monsters this turn (Quick Effect): You can Tribute as many face-up monsters on the field as possible, and if you do, Special Summon this card from your hand, then Special Summon 1 "Primal Being Token" (Rock/LIGHT/Level 11/ATK ?/DEF ?) to your opponent's field. (This Token's ATK/DEF become the combined original ATK/DEF of the Tributed monsters.) You can only use this effect of "Nibiru, the Primal Being" once per turn.$$$$$
64202399$Blue-Eyes Abyss Dragon$$LIGHT$[Dragon/effect]$$$$$8$2500$2500$$$$If this card is Special Summoned: You can add 1 Ritual Spell or 1 "Polymerization" from your Deck to your hand. During your End Phase: You can add 1 Level 8 or higher Dragon monster from your Deck to your hand. You can banish this card from your GY; all Level 8 or higher Dragon monsters you control gain 1000 ATK. You can only use each effect of "Blue-Eyes Abyss Dragon" once per turn, and can only activate them while "Blue-Eyes White Dragon" is on your field or in your GY.$$$$$
62968263$Galaxy-Eyes Afterglow Dragon$$LIGHT$[Dragon/effect]$$$$$8$3000$2500$$$$If you control a "Galaxy-Eyes" monster: You can Special Summon this card from your hand in Defense Position. If this card is detached from an Xyz Monster to activate that monster's effect: You can take 1 "Galaxy-Eyes Photon Dragon" from your hand or Deck, and either Special Summon it, or attach it to an Xyz Monster you control as material, then if you activated this effect during the Battle Phase, double the ATK of all "Number" Xyz Monsters you control. You can only use each effect of "Galaxy-Eyes Afterglow Dragon" once per turn.$$$$$
