Passcode$Name$Status$Attribute$type$link$link_arrows$rank$pendulum_scale$level$attack$defense$spell_attribute$summoning_condition$pendulum_condition$card_text$card_supports$card_anti_supports$card_actions$effect_types$
71207871$Secret Six Samurai - Fuma$$WIND$[Warrior/effect]$$$$$1$200$1800$$$$If this card is destroyed by battle or card effect: You can Special Summon 1 "Six Samurai" monster from your Deck, except "Secret Six Samurai - Fuma". If exactly 1 "Six Samurai" monster you control (and no other cards) would be destroyed by card effect, you can banish this card from your GY instead.$$$$$
7291576$Secret Six Samurai - Genba$$FIRE$[Warrior/effect]$$$$$2$500$2100$$$$When this card is Normal Summoned: You can target 1 of your banished "Six Samurai" monsters; add it to your hand. If exactly 1 "Six Samurai" monster you control (and no other cards) would be destroyed by card effect, you can banish this card from your GY instead.$$$$$
44686185$Secret Six Samurai - Hatsume$$WATER$[Warrior/effect]$$$$$3$1600$1500$$$$You can banish 2 "Six Samurai" monsters from your GY and/or face-up from your field, then target 1 "Six Samurai" monster in your GY, except "Secret Six Samurai - Hatsume"; Special Summon it. You can only use this effect of "Secret Six Samurai - Hatsume" once per turn. If exactly 1 "Six Samurai" monster you control (and no other cards) would be destroyed by card effect, you can banish this card from your GY instead.$$$$$
70180284$Secret Six Samurai - Doji$$DARK$[Warrior/effect]$$$$$4$1700$1200$$$$When another "Six Samurai" monster is Normal or Special Summoned to your field (except during the Damage Step): You can send 1 "Six Samurai" card from your Deck to the GY. If exactly 1 "Six Samurai" monster you control (and no other cards) would be destroyed by card effect, you can banish this card from your GY instead.$$$$$
6579928$Secret Six Samurai - Kizaru$$EARTH$[Warrior/effect]$$$$$4$1900$1000$$$$When this card is Special Summoned: You can add from your Deck to your hand, 1 "Six Samurai" monster with a different Attribute from every monster you control. If exactly 1 "Six Samurai" monster you control (and no other cards) would be destroyed by card effect, you can banish this card from your GY instead.$$$$$
33964637$Secret Six Samurai - Rihan$$LIGHT$[Warrior/fusion]$$$$$5$2400$2400$$3 "Six Samurai" monsters with different Attributes$$Must first be Special Summoned (from your Extra Deck) by sending the above cards you control to the GY. (You do not use "Polymerization".) Cannot be used as Fusion Material. Once per turn: You can banish 1 "Six Samurai" card from your hand or face-up from your field, then target 1 card on the field; banish it. If a "Six Samurai" monster(s) you control would be destroyed by battle or card effect, you can banish this card from your GY instead.$$$$$
79968632$Secret Skills of the Six Samurai$$SPELL$$$$$$$$$Quick-Play$$$Send 1 monster you control to the GY, then target 1 of your banished "Six Samurai" monsters; Special Summon it. You can only activate 1 "Secret Skills of the Six Samurai" per turn.$$$$$
6357341$The Six Shinobi$$TRAP$$$$$$$$$Normal$$$If you control 6 "Six Samurai" monsters with different Attributes: Skip your opponent's next turn.$$$$$
83039729$Grandmaster of the Six Samurai$$EARTH$[Warrior/effect]$$$$$5$2100$800$$$$You can only control 1 "Grandmaster of the Six Samurai". If you control a "Six Samurai" monster, you can Special Summon this card (from your hand). If this card in your possession is destroyed by an opponent's card effect: Target 1 "Six Samurai" monster in your GY; add that target to your hand.$$$$$
49721904$Legendary Six Samurai - Kizan$$EARTH$[Warrior/effect]$$$$$4$1800$500$$$$If you control a "Six Samurai" monster with a different name, you can Special Summon this card (from your hand). While you control 2 or more other "Six Samurai" monsters, this card gains 300 ATK and DEF.$$$$$
29981921$Legendary Six Samurai - Shi En$$DARK$[Warrior/synchro]$$$$$5$2500$1400$$1 Warrior Tuner + 1+ non-Tuner "Six Samurai" monsters$$Once per turn, when your opponent activates a Spell/Trap Card (Quick Effect): You can negate the activation, and if you do, destroy it. If this card on the field would be destroyed by battle or card effect, you can destroy another "Six Samurai" monster you control instead.$$$$$
