Passcode$Name$Status$Attribute$type$link$link_arrows$rank$pendulum_scale$level$attack$defense$spell_attribute$summoning_condition$pendulum_condition$card_text$card_supports$card_anti_supports$card_actions$effect_types$
72309040$Ghoti of the Deep Beyond$$WATER$[Fish/synchro]$$$$$10$0$0$$1+ Fish Tuners + 1+ non-Tuner monsters$$The original ATK of this card becomes 500 x the number of banished monsters. If this card is Synchro Summoned during your opponent's turn: You can banish all cards on the field. During the Standby Phase of the next turn after this card was banished from the Monster Zone: You can Special Summon this banished card.$$$$$
13256226$Elemental HERO Spirit of Neos$$LIGHT$[Warrior/effect]$$$$$7$2500$2000$$$$When an opponent's monster declares an attack: You can Special Summon this card from your hand in Defense Position, and if you do, it cannot be destroyed by battle. If this card is Special Summoned: You can add from your Deck to your hand 1 "Polymerization" or 1 Spell/Trap that mentions an "Elemental HERO" monster's card name. During your Main Phase: You can shuffle this card into the Deck, and if you do, Special Summon 1 "Elemental HERO" Normal Monster from your Deck. You can only use each effect of "Elemental HERO Spirit of Neos" once per turn.$$$$$
40740224$Cross Keeper$$DARK$[Warrior/effect]$$$$$2$400$400$$$$You can send this card from your hand or field to the GY; Special Summon 1 "Elemental HERO" monster or 1 "Neo-Spacian" monster from your hand or GY, but negate its effects if Summoned from the GY. If you Special Summon an "Elemental HERO" Fusion Monster, while this card is in your GY (except during the Damage Step): You can banish this card; draw 2 cards, then place 1 card from your hand on the bottom of the Deck. You can only use each effect of "Cross Keeper" once per turn.$$$$$
76145933$Spright Blue$$DARK$[Thunder/effect]$$$$$2$1100$1000$$$$If you control a Level/Rank 2 monster, you can Special Summon this card (from your hand). You can only Special Summon "Spright Blue" once per turn this way. If this card is Special Summoned: You can add 1 "Spright" monster from your Deck to your hand, except "Spright Blue". You can only use this effect of "Spright Blue" once per turn.$$$$$
13533678$Spright Jet$$DARK$[Thunder/effect]$$$$$2$1300$700$$$$If you control a Level/Rank 2 monster, you can Special Summon this card (from your hand). You can only Special Summon "Spright Jet" once per turn this way. If this card is Special Summoned: You can add 1 "Spright" Spell/Trap from your Deck to your hand. You can only use this effect of "Spright Jet" once per turn.$$$$$
49928686$Spright Pixies$$DARK$[Thunder/effect]$$$$$2$1400$1400$$$$If you control a Level/Rank 2 monster, you can Special Summon this card (from your hand). You can only Special Summon "Spright Pixies" once per turn this way. During damage calculation, if another Level/Rank/Link 2 monster you control battles an opponent's monster (Quick Effect): You can send this card from your hand or field to the GY; that monster you control gains ATK/DEF equal to the opponent's monster's ATK, until the end of this turn. You can only use this effect of "Spright Pixies" once per turn.$$$$$
75922381$Spright Red$$FIRE$[Thunder/effect]$$$$$2$1200$1800$$$$If you control a Level/Link 2 monster, you can Special Summon this card (from your hand). You can only Special Summon "Spright Red" once per turn this way. When your opponent activates a monster effect (Quick Effect): You can Tribute 1 other Level/Rank/Link 2 monster; negate that effect, then if you Tributed a Rank/Link 2 monster to activate this effect, you can destroy that monster. You can only use this effect of "Spright Red" once per turn.$$$$$
2311090$Spright Carrot$$FIRE$[Thunder/effect]$$$$$2$1000$1900$$$$If you control a Level/Link 2 monster, you can Special Summon this card (from your hand). You can only Special Summon "Spright Carrot" once per turn this way. When your opponent activates a Spell/Trap Card or effect (Quick Effect): You can Tribute 1 other Level/Rank/Link 2 monster; negate that effect, then if you Tributed a Rank/Link 2 monster to activate this effect, you can destroy that card. You can only use this effect of "Spright Carrot" once per turn.$$$$$
48806195$Therion "Empress" Alasia$$EARTH$[Reptile/effect]$$$$$8$2100$2500$$You can only use each of the following effects of "Therion "Empress" Alasia" once per turn.$$● You can target 1 "Therion" monster or 1 Reptile monster in your GY; Special Summon this card from your hand, and if you do, equip that monster to this card.$$$$$
75290703$Therion Irregular$$DARK$[Machine/effect]$$$$$10$1600$2800$$$$You can target up to 3 "Therion" monsters in your GY; Special Summon this card from your hand, and if you do, equip them to this card. You can discard 1 "Endless Engine Argyro System"; destroy all cards your opponent controls. While this card is equipped to a monster: You can Special Summon this card, then equip the monster this card was equipped to, to this card. You can only use each effect of "Therion Irregular" once per turn.$$$$$
1295442$Icejade Creation Aegirocassis$$WATER$[Aqua/effect]$$$$$7$2000$2000$$$$While this card is equipped to a monster, the equipped monster gains 400 ATK/DEF for each banished monster. You can only use 1 of the following effects of "Icejade Creation Aegirocassis" per turn, and only once that turn. If this card is in your hand or GY (except during the Damage Step) (Quick Effect): You can target 1 "Icejade" monster you control; equip this card to that monster you control. While this card is equipped to a monster: You can Special Summon this card.$$$$$
37683547$Albaz the Ashen$$DARK$[Dragon/effect]$$$$$4$1800$0$$$$This card's name becomes "Fallen of Albaz" while on the field or in the GY. While a Level 8 Fusion Monster is in your GY, this card gains 200 ATK for each monster in your GY, also your opponent cannot target other monsters you control with card effects. If a monster(s) you control leaves the field by an opponent's card effect, while this card and a Fusion Monster are in your GY (except during the Damage Step): You can Special Summon this card. You can only use this effect of "Albaz the Ashen" once per turn.$$$$$
74078255$Tearlaments Merrli$$DARK$[Aqua/effect]$$$$$2$800$2000$$$$If this card is Normal or Special Summoned: You can send the top 3 cards of your Deck to the GY. If this card is sent to the GY by card effect (except during the Damage Step): You can Fusion Summon 1 Fusion Monster from your Extra Deck, by placing Fusion Materials mentioned on it from your hand, field, and/or GY, including this card from your GY, on the bottom of the Deck in any order. You can only use each effect of "Tearlaments Merrli" once per turn.$$$$$
37961969$Tearlaments Havnis$$DARK$[Aqua/effect]$$$$$3$1600$1000$$$$When your opponent activates a monster effect on the field (Quick Effect): You can Special Summon this card from your hand, and if you do, send the top 3 cards of your Deck to the GY. If this card is sent to the GY by card effect (except during the Damage Step): You can Fusion Summon 1 Fusion Monster from your Extra Deck, by placing Fusion Materials mentioned on it from your hand, field, and/or GY, including this card from your GY, on the bottom of the Deck in any order. You can only use each effect of "Tearlaments Havnis" once per turn.$$$$$
572850$Tearlaments Scheiren$$DARK$[Aqua/effect]$$$$$4$1800$1300$$$$During your Main Phase: You can Special Summon this card from your hand, and if you do, send 1 monster from your hand to the GY, then, send the top 3 cards of your Deck to the GY. If this card is sent to the GY by card effect (except during the Damage Step): You can Fusion Summon 1 Fusion Monster from your Extra Deck, by placing Fusion Materials mentioned on it from your hand, field, and/or GY, including this card from your GY, on the bottom of the Deck in any order. You can only use each effect of "Tearlaments Scheiren" once per turn.$$$$$
73956664$Tearlaments Reinoheart$$WATER$[Warrior/effect]$$$$$4$1500$2100$$$$If this card is Normal or Special Summoned: You can send 1 "Tearlaments" monster from your Deck to the GY, except "Tearlaments Reinoheart". If this card is sent to the GY by card effect: You can Special Summon this card (but banish it when it leaves the field), and if you do, send 1 "Tearlaments" card from your hand to the GY. You can only use each effect of "Tearlaments Reinoheart" once per turn.$$$$$
9350312$Vernusylph of the Flourishing Hills$$EARTH$[Fairy/effect]$$$$$4$200$2000$$$$"Vernusylph" monsters you control cannot be destroyed by card effects. You can discard this card, and 1 monster or "Vernusylph" card; add 1 "Vernusylph" card from your Deck to your hand, except "Vernusylph of the Flourishing Hills", then you can Special Summon 1 EARTH monster from your GY, also you cannot activate non-EARTH monster effects for the rest of this turn. You can only use this effect of "Vernusylph of the Flourishing Hills" once per turn.$$$$$
36745317$Vernusylph of the Awakening Forests$$EARTH$[Fairy/effect]$$$$$4$900$1800$$$$You can discard this card, and 1 monster or "Vernusylph" card; send from your Deck to the GY, 1 EARTH monster that can be Normal Summoned/Set, then you can Special Summon 1 EARTH monster from your GY with a different name from that monster, also you cannot activate non-EARTH monster effects for the rest of this turn. You can target 1 "Vernusylph" monster you control; its ATK becomes doubled until the end of this turn. You can only use each effect of "Vernusylph of the Awakening Forests" once per turn.$$$$$
62133026$Vernusylph of the Flowering Fields$$EARTH$[Fairy/effect]$$$$$3$600$1600$$$$Your opponent cannot target "Vernusylph" monsters you control with card effects. You can discard this card, and 1 monster or "Vernusylph" card; add 1 EARTH monster from your GY to your hand, except "Vernusylph of the Flowering Fields", then you can Special Summon 1 EARTH monster from your GY, also you cannot activate non-EARTH monster effects for the rest of this turn. You can only use this effect of "Vernusylph of the Flowering Fields" once per turn.$$$$$
9238125$Vernusylph of the Thawing Mountains$$EARTH$[Fairy/effect]$$$$$3$1100$0$$$$You can discard this card, and 1 monster or "Vernusylph" card; draw 1 card, then you can Special Summon 1 EARTH monster from your GY, also you cannot activate non-EARTH monster effects for the rest of this turn. You can target 1 "Vernusylph" monster you control; it can make a second attack during each Battle Phase this turn. You can only use each effect of "Vernusylph of the Thawing Mountains" once per turn.$$$$$
35622739$Gem-Knight Quartz$$EARTH$[Fairy/effect]$$$$$4$1500$1500$$$$If your opponent controls a monster: You can discard this card; Set 1 "Fusion" Continuous Spell directly from your Deck, also you cannot Special Summon monsters from the Extra Deck for the rest of this turn, except "Gem-Knight" monsters. If this card is used as material for a Fusion Summon, and sent to the GY or banished: You can add 1 "Gem-Knight" monster from your GY to your hand, except "Gem-Knight Quartz". You can only use each effect of "Gem-Knight Quartz" once per turn.$$$$$
61011438$Brilliant Rose$$LIGHT$[Rock/effect]$$$$$2$500$500$$(This card is always treated as a "Gem-Knight" card.)$$You can discard 1 "Gem-Knight" or "Melodious" card; Special Summon this card from your hand. You can only use this effect of "Brilliant Rose" once per turn. Once per turn: You can send 1 "Gem-Knight" or "Melodious" monster from your Extra Deck to the GY; until the End Phase, this card's name/Type/Attribute become the same as the original name/Type/Attribute of the monster sent to the GY to activate this effect.$$$$$
98416533$Melffy Wally$$EARTH$[Beast/effect]$$$$$2$0$400$$$$If your opponent Normal or Special Summons a monster(s) (except during the Damage Step), or if an opponent's monster targets this card for an attack: You can return this card to the hand, then you can Special Summon 2 "Melffy" monsters from your Deck with different names from each other, except "Melffy Wally". During your End Phase: You can Special Summon this card from your hand. You can only use each effect of "Melffy Wally" once per turn.$$$$$
