Passcode$Name$Status$Attribute$type$link$link_arrows$rank$pendulum_scale$level$attack$defense$spell_attribute$summoning_condition$pendulum_condition$card_text$card_supports$card_anti_supports$card_actions$effect_types$
83274244$Dododo Warrior$$EARTH$[Warrior/effect]$$$$$6$2300$900$$$$You can Normal Summon this card without Tributing, but its original ATK becomes 1800. If this card attacks, negate all card effects that activate in the opponent's Graveyard, until the end of the Damage Step.$$$$$
29669359$Number 61: Volcasaurus$$FIRE$[Dinosaur/xyz]$$$$$5$2500$1000$$2 Level 5 monsters$$Once per turn: You can detach 1 Xyz Material from this card, then target 1 face-up monster your opponent controls; destroy that opponent's monster, and if you do, inflict damage to your opponent equal to the destroyed monster's original ATK. This card cannot attack your opponent directly during the turn you activate this effect.$$$$$
55067058$Number 19: Freezadon$$WATER$[Dinosaur/xyz]$$$$$5$2000$2500$$2 Level 5 monsters$$Once per turn, if an Xyz Monster you control would activate an effect by detaching an Xyz Material(s), you can detach 1 Xyz Material from this card instead of 1 of those Xyz Materials.$$$$$
82052602$Gagagaback$$SPELL$$$$$$$$$Quick-Play$$$During the turn a "Gagaga" monster you control was destroyed by battle and sent to the Graveyard: Special Summon from your Graveyard as many monsters as possible that were destroyed by battle this turn, in face-up Defense Position, then take 600 damage for each monster Special Summoned by this effect. You can only activate 1 "Gagagaback" per turn.$$$$$
18446701$Gagagashield$$TRAP$$$$$$$$$Normal$$$Target 1 Spellcaster monster you control; equip this card to that target. Twice per turn, it cannot be destroyed by battle or card effects.$$$$$
36834155$Photon Pirate$$LIGHT$[Machine/effect]$$$$$3$1000$1000$$$$You can banish 1 "Photon" monster from your Graveyard; this card gains 1000 ATK until the End Phase. You can use the effect of "Photon Pirate" up to twice per turn.$$$$$
63223260$Photon Satellite$$LIGHT$[Machine/effect]$$$$$1$0$0$$$$Once per turn: You can target 1 other "Photon" monster you control; the Levels of both that monster and this card become the combined current Levels of those 2 monsters.$$$$$
9718968$Photon Slasher$$LIGHT$[Warrior/effect]$$$$$5$2100$1000$$$$If a face-up Xyz Monster is on the field, you can Special Summon this card (from your hand) in face-up Defense Position.$$$$$
35112613$Kuriphoton$$LIGHT$[Fiend/effect]$$$$$1$300$200$$$$(Quick Effect): You can send this card from your hand to the GY and pay 2000 LP; you take no damage this turn. If this card is in your GY: You can send 1 "Photon" monster from your hand to the GY, except "Kuriphoton"; add this card from your GY to your hand. You can only use this effect of "Kuriphoton" once per turn.$$$$$
62107612$Dimension Wanderer$$LIGHT$[Spellcaster/effect]$$$$$1$0$0$$$$When a monster is banished by the effect of "Galaxy-Eyes Photon Dragon": You can send this card from your hand to the Graveyard; inflict 3000 damage to your opponent. You can only use the effect of "Dimension Wanderer" once per turn.$$$$$
98555327$Galaxy Wizard$$LIGHT$[Spellcaster/effect]$$$$$4$0$1800$$$$Once per turn: You can increase this card's Level by 4 until the end of this turn. You can Tribute this card; add 1 "Galaxy" card from your Deck to your hand, except "Galaxy Wizard".$$$$$
35950025$Galaxy Knight$$LIGHT$[Warrior/effect]$$$$$8$2800$2600$$$$If you control a "Photon" or "Galaxy" monster, you can Normal Summon this card without Tributing. If Summoned this way: Target 1 "Galaxy-Eyes Photon Dragon" in your GY (if possible); regardless, this card loses 1000 ATK, and if it does, Special Summon that target (if any) in Defense Position. This ATK decrease lasts until the end of this turn.$$$$$
55935416$Number 56: Gold Rat$$LIGHT$[Beast/xyz]$$$$$1$500$600$$3 Level 1 monsters$$Once per turn: You can detach 1 Xyz Material from this card; draw 1 card, then shuffle 1 card from your hand into the Deck.$$$$$
61344030$Starliege Paladynamo$$LIGHT$[Warrior/xyz]$$$$$4$2000$1000$$2 Level 4 LIGHT monsters$$Once per turn: You can detach 2 Xyz Materials from this card, then target 1 face-up monster your opponent controls; change its ATK to 0, and if you do, it has its effects negated. If this card you control is destroyed by an opponent's card (by battle or card effect) and sent to your Graveyard: Draw 1 card.$$$$$
97433739$Message in a Bottle$$SPELL$$$$$$$$$Normal$$$Target 3 monsters with different Levels in your Graveyard; Special Summon all 3 of them. Their ATK's become 0, also their effects are negated. If you do not Xyz Summon this turn after Summoning those 3 monsters, you lose 4000 Life Points during the End Phase. You cannot Special Summon any other monsters, except by Xyz Summon, during the turn you activate this card.$$$$$
34838437$Accellight$$SPELL$$$$$$$$$Normal$$$If you control no monsters: Special Summon 1 Level 4 or lower "Photon" or "Galaxy" monster from your Deck. You can only activate 1 "Accellight" per turn. You cannot Normal Summon/Set during the turn you activate this card.$$$$$
60222582$Galaxy Expedition$$SPELL$$$$$$$$$Normal$$$If you control a Level 5 or higher "Photon" or "Galaxy" monster: Special Summon 1 Level 5 or higher "Photon" or "Galaxy" monster from your Deck in Defense Position. You can only activate 1 "Galaxy Expedition" per turn.$$$$$
97617181$Galaxy Zero$$SPELL$$$$$$$$$Equip$$$Target 1 "Photon" or "Galaxy" monster in your Graveyard; Special Summon it in face-up Attack Position and equip it with this card. It cannot attack or activate its effects. If it would be destroyed during the Battle Phase, you can destroy this card instead. When this card leaves the field: The equipped monster's ATK becomes 0. You can only activate 1 "Galaxy Zero" per turn.$$$$$
34796454$Triple Star Trion$$LIGHT$[Warrior/effect]$$$$$1$100$100$$$$During the End Phase, if this card is in the Graveyard because it was sent there this turn as a Tribute for a successful Tribute Summon: You can Special Summon this card from your Graveyard.$$$$$
57036718$Zubaba Buster$$EARTH$[Warrior/effect]$$$$$3$1800$600$$$$If this card inflicts battle damage to your opponent, at the end of that Damage Step: Destroy the 1 face-up monster on the field that has the lowest ATK (your choice, if tied), and if you do, this card loses 800 ATK.$$$$$
83021423$Chachaka Archer$$WIND$[Warrior/effect]$$$$$6$1200$1800$$$$Once per turn: You can target 1 Spell/Trap Card on the field; destroy it.$$$$$
