Passcode$Name$Status$Attribute$type$link$link_arrows$rank$pendulum_scale$level$attack$defense$spell_attribute$summoning_condition$pendulum_condition$card_text$card_supports$card_anti_supports$card_actions$effect_types$
15291624$Thunder Dragon Colossus$$DARK$[Thunder/fusion]$$$$$8$2600$2400$$"Thunder Dragon" + 1 Thunder monster$$Must be either Fusion Summoned, or Special Summoned during the turn a Thunder monster's effect was activated in the hand, by Tributing 1 Thunder Effect non-Fusion Monster (in which case you do not use "Polymerization"). Cards cannot be added from the Main Deck to your opponent's hand except by drawing them. If this card would be destroyed by battle or card effect, you can banish 1 Thunder monster from your GY instead.$$$$$
8491308$Sky Striker Ace - Hayate$$WIND$[Machine/link]$1$Bottom-Left$$$$1500$$$1 non-WIND "Sky Striker Ace" monster$$You can only Special Summon "Sky Striker Ace - Hayate(s)" once per turn. This card can attack directly. After damage calculation, if this card battled: You can send 1 "Sky Striker" card from your Deck to the GY.$$$$$
30741503$Galatea, the Orcust Automaton$$DARK$[Machine/link]$2$Bottom-Left/Top-Right$$$$1800$$$2 Effect Monsters, including an "Orcust" monster$$This linked card cannot be destroyed by battle. You can target 1 of your banished Machine monsters; shuffle it into the Deck, then you can Set 1 "Orcust" Spell/Trap directly from your Deck. You can only use this effect of "Galatea, the Orcust Automaton" once per turn.$$$$$
22923081$Breaker the Dark Magical Warrior$$DARK$[Spellcaster/effect]$$$$$6$1600$1000$$$$If this card is Normal Summoned: Place 2 Spell Counters on it. If this card is Pendulum Summoned: Place 3 Spell Counters on it. Gains 400 ATK for each Spell Counter on it. You can remove 1 Spell Counter from this card, then target 1 Spell/Trap on the field; destroy it. You can only use this effect of "Breaker the Dark Magical Warrior" once per turn.$$$$$
44586426$Batteryman Solar$$LIGHT$[Thunder/effect]$$$$$4$1500$1500$$$$If this card is Normal or Special Summoned: You can send 1 Thunder monster from your Deck to the GY. If a Thunder monster(s) is Normal or Special Summoned while this monster is on the field: Special Summon 1 "Batteryman Token" (Thunder/LIGHT/Level 1/ATK 0/DEF 0). You can target 1 "Batteryman" Effect Monster you control or in your GY; this card's name becomes that monster's until the End Phase. You can only use each effect of "Batteryman Solar" once per turn.$$$$$
89484053$Salamangreat Mole$$FIRE$[Cyberse/effect]$$$$$1$0$0$$$$During your Main Phase, if you Link Summoned this turn: You can Special Summon this card from your hand to your zone a Link Monster points to. If you control no monsters: You can banish this card from your GY, then target 5 "Salamangreat" cards in your GY; shuffle them into the Deck, then draw 2 cards. You can only use each effect of "Salamangreat Mole" once per turn.$$$$$
63941210$Jizukiru, the Star Destroying Kaiju$$LIGHT$[Machine/effect]$$$$$10$3300$2600$$$$You can Special Summon this card (from your hand) to your opponent's field in Attack Position, by Tributing 1 monster they control. If your opponent controls a "Kaiju" monster, you can Special Summon this card (from your hand) in Attack Position. You can only control 1 "Kaiju" monster. When a card or effect is activated that targets exactly 1 card (and no other cards) (Quick Effect): You can remove 3 Kaiju Counters from anywhere on the field; negate that effect, and if you do, you can destroy 1 card on the field.$$$$$
59843383$Shiranui Sunsaga$$FIRE$[Zombie/synchro]$$$$$10$3500$0$$1 Zombie Tuner + 1+ non-Tuner Zombie monsters$$If this card is Special Summoned: You can return any number of your Zombie Synchro Monsters, that are banished or are in your GY, to the Extra Deck, then you can destroy cards your opponent controls, equal to the number of cards returned. If a Zombie monster(s) you control would be destroyed by battle or card effect, you can banish 1 "Shiranui" monster from your GY instead. You can only Special Summon "Shiranui Sunsaga(s)" once per turn.$$$$$
87871125$Salamangreat Sunlight Wolf$$FIRE$[Cyberse/link]$2$Top/Bottom$$$$1800$$$2 FIRE Effect Monsters$$If a monster(s) is Normal or Special Summoned to the zone(s) this card points to (except during the Damage Step): You can add 1 FIRE monster from your GY to your hand, but for the rest of this turn, you cannot Normal Summon/Set or Special Summon monsters with the added monster's name. During your Main Phase, if you control this card that was Link Summoned using "Salamangreat Sunlight Wolf" as material: You can add 1 "Salamangreat" Spell/Trap from your GY to your hand. You can only use each effect of "Salamangreat Sunlight Wolf" once per turn.$$$$$
48815792$Hiita the Fire Charmer, Ablaze$$FIRE$[Spellcaster/link]$2$Bottom-Left/Bottom-Right$$$$1850$$$2 monsters, including a FIRE monster$$(This card is always treated as a "Familiar-Possessed" card.)$$$$$
76136345$Revolving Switchyard$$SPELL$$$$$$$$$Field$$$If a Level 10 EARTH Machine monster(s) is Normal or Special Summoned to your field (except during the Damage Step): You can activate this effect; your opponent takes no battle damage for the rest of this turn (even if this card leaves the field), also you Special Summon 1 Level 4 EARTH Machine monster with 1800 or more ATK from your Deck, and if you do, it becomes Level 10. You can send 1 card from your hand to the GY; add 1 Level 10 EARTH Machine monster from your Deck to your hand. You can only use 1 "Revolving Switchyard" effect per turn, and only once that turn.$$$$$
90351981$Orcustrated Babel$$SPELL$$$$$$$$$Field$$$You can activate the effects of "Orcust" monsters in your GY, or of Link Monsters you control with "Orcust" in their original names, as Quick Effects. During your Main Phase, if this card is in your GY, except the turn it was sent to the GY: You can send 1 card from your hand to the GY; add this card to your hand.$$$$$
