Passcode$Name$Status$Attribute$type$link$link_arrows$rank$pendulum_scale$level$attack$defense$spell_attribute$summoning_condition$pendulum_condition$card_text$card_supports$card_anti_supports$card_actions$effect_types$
97896503$Zubaba Knight$$EARTH$[Warrior/effect]$$$$$3$1600$900$$$$At the start of the Damage Step, if this card attacks a face-up Defense Position monster: Destroy that monster.$$$$$
26082117$Gagaga Magician$$DARK$[Spellcaster/effect]$$$$$4$1500$1000$$$$Once per turn: You can declare a Level from 1 to 8; this card becomes that Level until the End Phase. You can only control 1 "Gagaga Magician". This card cannot be used as a Synchro Material Monster.$$$$$
62476815$Gogogo Golem$$EARTH$[Rock/effect]$$$$$4$1800$1500$$$$Once per turn, this Defense Position card cannot be destroyed by battle.$$$$$
98865920$Achacha Archer$$FIRE$[Warrior/effect]$$$$$3$1200$600$$$$When this card is Normal or Flip Summoned: Inflict 500 damage to your opponent.$$$$$
25259669$Goblindbergh$$EARTH$[Warrior/effect]$$$$$4$1400$0$$$$When this card is Normal Summoned: You can Special Summon 1 Level 4 or lower monster from your hand, also, after that, change this card to Defense Position.$$$$$
51254277$Big Jaws$$WATER$[Fish/effect]$$$$$3$1800$300$$$$At the end of the Battle Phase, if this card attacked: Banish it.$$$$$
98649372$Skull Kraken$$DARK$[Aqua/effect]$$$$$3$600$1600$$$$When this card is Normal Summoned: You can target 1 face-up Spell Card your opponent controls; destroy that target. Once per turn: You can change the battle position of this card.$$$$$
93717133$Galaxy-Eyes Photon Dragon$$LIGHT$[Dragon/effect]$$$$$8$3000$2500$$$$You can Special Summon this card (from your hand) by Tributing 2 monsters with 2000 or more ATK. During the Battle Step, if this card battles an opponent's monster (Quick Effect): You can target that opponent's monster; banish both this card from the field and that target. Return those banished monsters to the field at the end of the Battle Phase, and if you banished an Xyz Monster, this card gains 500 ATK for each material it had when it was banished.$$$$$
94656263$Kagetokage$$DARK$[Reptile/effect]$$$$$4$1100$1500$$$$Cannot be Normal Summoned/Set. Must first be Special Summoned by its own effect. When you Normal Summon a Level 4 monster: You can Special Summon this card from your hand. Cannot be used as Synchro Material.$$$$$
93830681$Friller Rabca$$WATER$[Fish/effect]$$$$$3$700$1500$$$$When a Fish, Sea Serpent, or Aqua-Type monster you control is targeted for an attack: You can banish this card from your Graveyard, then target the attacking monster; negate the attack, and if you do, that target loses 500 ATK until the end of the next turn. You can only use this effect of "Friller Rabca" once per turn.$$$$$
56223084$Needle Sunfish$$WATER$[Fish/effect]$$$$$3$1500$100$$$$When this card is sent to the Graveyard: Target 1 face-up monster your opponent controls; that target loses 500 ATK.$$$$$
28990150$Photon Cerberus$$LIGHT$[Beast/effect]$$$$$3$1300$600$$$$During the turn this card was Normal Summoned, neither player can activate Trap Cards while this card is face-up on the field.$$$$$
40817915$Kurivolt$$LIGHT$[Thunder/effect]$$$$$1$300$200$$$$You can target 1 Xyz Monster that has material; detach 1 material from it, and if you do, Special Summon 1 "Kurivolt" from your Deck. Cannot be used as Synchro Material.$$$$$
76202610$Darklon$$DARK$[Fiend/effect]$$$$$1$100$100$$$$When this card is Normal Summoned: You can have all face-up monsters you currently control gain 1 Level, also, they become DARK (these effects last until the End Phase).$$$$$
33034646$Flame Armor Ninja$$FIRE$[Warrior/effect]$$$$$4$1700$1000$$$$When this card is Summoned: You can target 1 "Ninja" monster you control; increase its Level by 1.$$$$$
69023354$Air Armor Ninja$$WIND$[Warrior/effect]$$$$$4$1400$1400$$$$When this card is Summoned: You can target 1 "Ninja" monster you control; reduce its Level by 1.$$$$$
96427353$Aqua Armor Ninja$$WATER$[Warrior/effect]$$$$$4$800$1600$$$$When your opponent's monster declares a direct attack, if you have another "Ninja" monster in your Graveyard: You can banish this card from your Graveyard to target the attacking monster; negate that attack.$$$$$
22812068$Earth Armor Ninja$$EARTH$[Warrior/effect]$$$$$5$1600$1200$$$$If your opponent controls a monster and you control no monsters, you can Special Summon this card (from your hand).$$$$$
61807040$Flelf$$WIND$[Spellcaster/effect]$$$$$2$800$1300$$$$Once per turn: You can reveal 1 monster in your hand; increase the Level of this card by the Level of that monster, until the End Phase.$$$$$
7392745$Chewbone$$EARTH$[Zombie/effect]$$$$$3$300$300$$$$FLIP: Special Summon 3 "Chewbone Jr. Tokens" (Zombie-Type/EARTH/Level 1/ATK 100/DEF 300) to your opponent's field in Defense Position.$$$$$
84013237$Number 39: Utopia$$LIGHT$[Warrior/xyz]$$$$$4$2500$2000$$2 Level 4 monsters$$When a monster declares an attack: You can detach 1 material from this card; negate the attack. If this card is targeted for an attack, while it has no material: Destroy this card.$$$$$
47506081$Grenosaurus$$FIRE$[Dinosaur/xyz]$$$$$3$2000$1900$$2 Level 3 monsters$$When this card destroys an opponent's monster by battle and sends it to the Graveyard: You can detach 1 Xyz Material from this card; inflict 1000 damage to your opponent.$$$$$
69610924$Number 17: Leviathan Dragon$$WATER$[Dragon/xyz]$$$$$3$2000$0$$2 Level 3 monsters$$Once per turn: You can detach 1 Xyz Material from this card; this card gains 500 ATK. If this card has no Xyz Material, it cannot attack your opponent directly.$$$$$
5014629$Submersible Carrier Aero Shark$$WATER$[Fish/xyz]$$$$$3$1900$1000$$2 Level 3 monsters$$Once per turn: You can detach 1 Xyz Material from this card; inflict 100 damage to your opponent for each of your banished monsters.$$$$$
32003338$Number 34: Terror-Byte$$DARK$[Machine/xyz]$$$$$3$0$2900$$3 Level 3 monsters$$Once per turn: You can detach 1 Xyz Material from this card to target 1 Level 4 or lower Attack Position monster your opponent controls; gain control of it until the End Phase.$$$$$
11411223$Number 10: Illumiknight$$LIGHT$[Warrior/xyz]$$$$$4$2400$2400$$3 Level 4 monsters$$Once per turn: You can detach 1 Xyz Material from this card; send 1 card from your hand to the Graveyard, and if you do, draw 1 card.$$$$$
12533811$Baby Tiragon$$EARTH$[Dragon/xyz]$$$$$1$900$900$$3 Level 1 monsters$$During your Main Phase 1: You can detach 1 Xyz Material from this card, then target 1 Level 1 monster you control; it can attack your opponent directly.$$$$$
48928529$Number 83: Galaxy Queen$$DARK$[Spellcaster/xyz]$$$$$1$500$500$$3 Level 1 monsters$$Once per turn: You can detach 1 Xyz Material from this card; until the opponent's next End Phase, the monsters you currently control cannot be destroyed by battle, and if they attack a Defense Position monster, inflict piercing battle damage to your opponent.$$$$$
74416224$Black Ray Lancer$$DARK$[Beast-Warrior/xyz]$$$$$3$2100$600$$2 Level 3 WATER monsters$$Once per turn: You can detach 1 Xyz Material from this card to target 1 face-up monster on the field; negate that target's effects until the End Phase.$$$$$
19333131$Number 12: Crimson Shadow Armor Ninja$$EARTH$[Warrior/xyz]$$$$$5$2400$1700$$2 Level 5 monsters$$Once per turn, during either player's turn: You can detach 1 Xyz Material from this card; this turn, face-up "Ninja" monsters you control cannot be destroyed by battle or by card effects.$$$$$
55727845$Number 96: Dark Mist$$DARK$[Fiend/xyz]$$$$$2$100$1000$$3 Level 2 monsters$$Once per battle, during either player's turn, when an attack is declared involving this card and an opponent's monster: You can detach 1 Xyz Material from this card; halve the ATK of the opponent's monster, and if you do, this card gains that same amount of ATK.$$$$$
67775894$Wonder Wand$$SPELL$$$$$$$$$Equip$$$Equip only to a Spellcaster monster. It gains 500 ATK. If you control the equipped monster and this card: You can send both to the GY; draw 2 cards.$$$$$
6430659$Infected Mail$$SPELL$$$$$$$$$Continuous$$$Once per turn: You can target 1 Level 4 or lower monster you control; it can attack your opponent directly this turn. Send it to the Graveyard at the end of the Battle Phase.$$$$$
73178098$Ego Boost$$SPELL$$$$$$$$$Quick-Play$$$When a monster declares an attack: Target 1 face-up monster on the field; it gains 1000 ATK until the end of the Battle Phase.$$$$$
9576193$Monster Slots$$SPELL$$$$$$$$$Normal$$$Target 1 face-up monster you control and 1 monster in your Graveyard with the same Level; banish the target from the Graveyard, then draw 1 card and reveal it, then if the card you drew is a monster with the same Level as the monster on the field, Special Summon it.$$$$$
