Passcode$Name$Status$Attribute$type$link$link_arrows$rank$pendulum_scale$level$attack$defense$spell_attribute$summoning_condition$pendulum_condition$card_text$card_supports$card_anti_supports$card_actions$effect_types$
22850702$Chaos Angel$$DARK$[Fiend/synchro]$$$$$10$3500$2800$$1 Tuner + 1+ non-Tuner LIGHT or DARK monsters$$For this card's Synchro Summon, you can treat 1 LIGHT or DARK monster you control as a Tuner. If this card is Special Summoned: You can target 1 card on the field; banish it. This card gains these effects based on the original Attributes of materials used for its Synchro Summon.$$$$$
28168628$Rock of the Vanquisher$$DARK$[Rock/link]$1$Bottom$$$$0$$$1 "Vanquish Soul" monster$$Cannot be used as Link Material. While you control a "Vanquish Soul" monster, your opponent's monsters can only target monsters you control with the highest ATK (their choice, if tied) for attacks. During the Main Phase (Quick Effect): You can activate 1 of these effects;$$$$$
18144507$Harpie's Feather Duster$$SPELL$$$$$$$$$Normal$$$Destroy all Spell and Trap Cards your opponent controls.$$$$$
83986578$King Tiger Wanghu$$EARTH$[Beast/effect]$$$$$4$1700$1000$$$$When a monster(s) with 1400 or less ATK is Normal Summoned or Special Summoned: Destroy those monsters with 1400 or less ATK. This card must be face-up on the field to activate and to resolve this effect.$$$$$
26236560$Unchained Twins - Aruha$$FIRE$[Fiend/effect]$$$$$3$1500$1500$$$$You can target 1 card you control; you cannot Special Summon monsters for the rest of this turn, except Fiend monsters, also destroy the targeted card, and if you do, Special Summon this card from your hand. If this card on the field is destroyed by card effect, except "Unchained Twins - Aruha", or by battle: You can Special Summon 1 "Unchained" monster from your hand or Deck, except "Unchained Twins - Aruha". You can only use each effect of "Unchained Twins - Aruha" once per turn.$$$$$
37629703$Labrynth Chandraglier$$DARK$[Fiend/effect]$$$$$3$1500$0$$$$(Quick Effect): You can send this card from your hand or field to the GY and discard 1 card; Set 1 "Labrynth" Spell/Trap from your hand or Deck. If a monster(s) leaves the field by your Normal Trap effect, while this card is in your GY (except during the Damage Step): You can add this card to your hand. You can only use each effect of "Labrynth Chandraglier" once per turn.$$$$$
92565383$Cornfield Coatl$$WIND$[Illusion/effect]$$$$$4$500$1700$$$$If this card battles a monster, neither can be destroyed by that battle. You can only use each of the following effects of "Cornfield Coatl" once per turn. You can discard this card; add 1 monster that mentions "Chimera Fusion" from your Deck to your hand, except "Cornfield Coatl". When your opponent activates a card or effect that targets a card(s) you control, while you control "Chimera the Flying Mythical Beast" (Quick Effect): You can banish this card from your field or GY; negate that effect, and if you do, destroy that card.$$$$$
41165831$Unchained Soul of Sharvara$$FIRE$[Fiend/effect]$$$$$6$2000$1500$$$$During the Main Phase, if this card is in your hand (Quick Effect): You can target 1 Fiend monster or 1 face-down card you control; destroy it, and if you do, Special Summon this card, but while it is face-up in the Monster Zone, you cannot Special Summon monsters, except Fiend monsters. If this card is sent to the GY: You can Set 1 "Unchained" Spell/Trap directly from your Deck. You can only use each effect of "Unchained Soul of Sharvara" once per turn.$$$$$
79559912$D/D/D Wave High King Caesar$$WATER$[Fiend/xyz]$$$$$6$2800$1800$$2 Level 6 Fiend monsters$$When a Spell/Trap Card, or monster effect, is activated that includes an effect that Special Summons a monster (Quick Effect): You can detach 1 material from this card; negate the activation, and if you do, destroy that card, then you can make 1 other "D/D" monster you control and this card gain 1800 ATK until the end of this turn. If this card is sent from the field to the GY: You can add 1 "Dark Contract" card from your Deck to your hand.$$$$$
21347668$Purrely Sleepy Memory$$SPELL$$$$$$$$$Quick-Play$$$The next battle or effect damage you take this turn will become 0. You can also immediately apply the following effect. ● Discard 1 card, and if you do, Special Summon 1 Level 1 "Purrely" monster from your Deck. A "Purrely" Xyz Monster that has this card as material gains the following effect. ● Once per turn, during your opponent's Standby Phase: You can draw 1 card.$$$$$
63086455$Terrors of the Overroot$$TRAP$$$$$$$$$Normal$$$Target 1 card your opponent controls and 1 card in their GY; send that card on the field to the GY, and if you do, Set the other card from the GY to your opponent's field. You can only activate 1 "Terrors of the Overroot" per turn.$$$$$
